CODIGO_UNICO,SECTOR,DEPARTAMENTO,NIVEL_GOBIERNO,IDENTIFICADOR_OBRA,PROCESO,OBJETO_PROCESO,CODIGO_OBRA,NOMBREOBRA,METODO_CONTRATACION,TIEMPO_ABSOLUCION_CONSULTAS,TIEMPO_PRESENTACION_OFERTAS,CODIGO_RUC,RAZON_SOCIAL,CONVOCATORIA_PROCESO_GANADO,MIEMBROS_DE_COMITE,TotalProcesosParticipantes,CODIGO_CONTRATO,NUMERO_CONTRATO,MONTO_CONTRACTUAL,MONTO_REFERENCIAL,MONTO_OFERTADO_PROMEDIO
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-782855-2140237-157822,11,Consultoría de Obra,157822,CONSTRUCCIÓN SALA DE COSECHA; MÓDULO DE VESTIDORES Y MÓDULO DE ELEVADOR Y MEJORAMIENTO DE LABORATORIO DE CONTROL BIOLÓGICO,Convenio,0,0,20600984714,CONSORCIO SAN CARLOS,782855," AGUILAR ZAPATA JAVIER NEPTALI, BECERRA CORONADO EVER BELISARIO, CARDENAS SANCHEZ ANGEL DAVID, JUSTINIANO AYSANOA EDWIN, MARQUEZ MORON MATEO LUTGARDO, MARTELL VARGAS GREGORIO ANGEL, PALOMINO QUESADA JORGE LUIS, RABANAL HUAMAN CYNTHIA",2,2140237,032-2022,112692.83,74190.14,112692.83
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-782855-2140237-157822,11,Consultoría de Obra,157822,CONSTRUCCIÓN SALA DE COSECHA; MÓDULO DE VESTIDORES Y MÓDULO DE ELEVADOR Y MEJORAMIENTO DE LABORATORIO DE CONTROL BIOLÓGICO,Convenio,0,0,20605996303,ARQISCON S.A.C.(*),782855," AGUILAR ZAPATA JAVIER NEPTALI, BECERRA CORONADO EVER BELISARIO, CARDENAS SANCHEZ ANGEL DAVID, JUSTINIANO AYSANOA EDWIN, MARQUEZ MORON MATEO LUTGARDO, MARTELL VARGAS GREGORIO ANGEL, PALOMINO QUESADA JORGE LUIS, RABANAL HUAMAN CYNTHIA",6,2140237,032-2022,112692.83,74190.14,112692.83
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-803024-2127961-156612,11,Obra,156612,Construcción de la Sede para Vigilancia sanitaria Chachapoyas - Amazonas.,Convenio,0,0,20480791305,CONSTRUCTORA DURANGO E.I.R.L.(*),803024," AHUMADA ASPILLAGA ALEJANDRO EDGARDO, BECERRA CORONADO EVER BELISARIO, GALVEZ HURTADO ALEJANDRO, HUAMAN RAMIREZ LAURITA NATALI, LINARES HUAPAYA JORGE ARMANDO, ÑIQUEN TELLO SEGUNDO ALFREDO, PADILLA FARFAN CHRISTIAN, PASTOR MIRANDA JORGE ARTURO, RABANAL HUAMAN CYNTHIA, VIZCARRA CASTILLO GABRIEL AMILCAR",37,2127961,CONTRATO DE OBRAS N° 039-2022-SENASA-PRODESA FASE II,7733043.69,7733043,7733043.69
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-803024-2127961-156612,11,Obra,156612,Construcción de la Sede para Vigilancia sanitaria Chachapoyas - Amazonas.,Convenio,0,0,20487499685,CONSORCIO TYD,803024," AHUMADA ASPILLAGA ALEJANDRO EDGARDO, BECERRA CORONADO EVER BELISARIO, GALVEZ HURTADO ALEJANDRO, HUAMAN RAMIREZ LAURITA NATALI, LINARES HUAPAYA JORGE ARMANDO, ÑIQUEN TELLO SEGUNDO ALFREDO, PADILLA FARFAN CHRISTIAN, PASTOR MIRANDA JORGE ARTURO, RABANAL HUAMAN CYNTHIA, VIZCARRA CASTILLO GABRIEL AMILCAR",75,2127961,CONTRATO DE OBRAS N° 039-2022-SENASA-PRODESA FASE II,7733043.69,7733043,7733043.69
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-809167-2135355-156613,12,Obra,156613,Construcción de la Sede para Vigilancia sanitaria y Zona de tratamiento tipo II Juan Guerra - San Martin,Convenio,0,0,20450278051,CONSTRUCTORA INMOBILIARIA RIO HUALLAGA  S.A.C,809167," AHUMADA ASPILLAGA ALEJANDRO EDGARDO, BECERRA CORONADO EVER BELISARIO, CARRASCO VALIENTE JOSUE ALFONSO, GALVEZ HURTADO ALEJANDRO, LINARES HUAPAYA JORGE ARMANDO, ÑIQUEN TELLO SEGUNDO ALFREDO, PASTOR MIRANDA JORGE ARTURO, RABANAL HUAMAN CYNTHIA, VIVAS BANCALLAN JULIO MIGUEL, VIZCARRA CASTILLO GABRIEL AMILCAR",47,2135355,048-2022-SENASA-PRODESA FASE II,14500000,15027120.9,14500000
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-822852-2140396-156609,8,Obra,156609,Construcción de la Sede para Vigilancia sanitaria Tumbes,Convenio,0,0,20221259581,TECNOMIN DATA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,822852," BECERRA CORONADO EVER BELISARIO, GALVEZ HURTADO ALEJANDRO, LINARES HUAPAYA JORGE ARMANDO, ÑIQUEN TELLO SEGUNDO ALFREDO, PASTOR MIRANDA JORGE ARTURO, VIZCARRA CASTILLO GABRIEL AMILCAR",33,2140396,CONTRATO DE OBRAS N° 053-2022-SENASA-PRODESA FASE II,6247427.74,6468575.63,6546143.35
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-846096-2157409-157823,8,Obra,157823,AMPLIACIÓN DE MÓDULO DE AMBIENTES DE DIAIA -  AREQUIPA,Convenio,0,0,20486093847,CONSORCIO ARQCIVIL,846096," ALVAREZ ATOC FREDDY ALFONSO, CORNEJO CACERES WALDO ARTURO, LINARES HUAPAYA JORGE ARMANDO, ÑIQUEN TELLO SEGUNDO ALFREDO, RABANAL HUAMAN CYNTHIA, ROSALES ZEGARRA REMIGIO CARLOS",44,2157409,CONTRATO DE OBRAS N° 072-2022-SENASA-PRODESA FASE II,283000,283127.95,283000
2344004,ENERGIA Y RECURSOS MINERALES,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2344004-382572-846096-2157409-157823,8,Obra,157823,AMPLIACIÓN DE MÓDULO DE AMBIENTES DE DIAIA -  AREQUIPA,Convenio,0,0,20605270680,LEGA PROYECTOS Y OBRAS SOCIEDAD ANONIMA CERRADA(*),846096," ALVAREZ ATOC FREDDY ALFONSO, CORNEJO CACERES WALDO ARTURO, LINARES HUAPAYA JORGE ARMANDO, ÑIQUEN TELLO SEGUNDO ALFREDO, RABANAL HUAMAN CYNTHIA, ROSALES ZEGARRA REMIGIO CARLOS",7,2157409,CONTRATO DE OBRAS N° 072-2022-SENASA-PRODESA FASE II,283000,283127.95,283000
2346750,SALUD,CAJAMARCA,GOBIERNO NACIONAL,2346750-2346750-843777-2158284-169751,7,Obra,169751,MEJORAMIENTO DE LOS SERVICIOS DE SALUD DEL HOSPITAL BAMBAMARCA; CENTRO POBLADO DE BAMBAMARCA - DISTRITO DE BAMBAMARCA - PROVINCIA DE HUALGAYOC - REGIÓN CAJAMARCA,Licitación Pública,0,0,20482832840,MOLYMACS EL AGUERO E.I.R.L.(*),843777," CARDENAS LOARDO ROBERT AUGUSTO, EGOAVIL LOPEZ CARLOS ALBERTO, EGOAVIL SEDANO ERASMO WILFREDO, GOMEZ CAMERO MARGOTH, GUERRERO OCHOA JUAN CARLOS, HUAMAN CORONEL NOE JUAN",16,2158284,101-2022-PRONIS,20496050.58,20496050.58,20496050.58
2346750,SALUD,CAJAMARCA,GOBIERNO NACIONAL,2346750-2346750-843777-2158284-169751,7,Obra,169751,MEJORAMIENTO DE LOS SERVICIOS DE SALUD DEL HOSPITAL BAMBAMARCA; CENTRO POBLADO DE BAMBAMARCA - DISTRITO DE BAMBAMARCA - PROVINCIA DE HUALGAYOC - REGIÓN CAJAMARCA,Licitación Pública,0,0,20489627770,CONSORCIO SIERRA Y SELVA,843777," CARDENAS LOARDO ROBERT AUGUSTO, EGOAVIL LOPEZ CARLOS ALBERTO, EGOAVIL SEDANO ERASMO WILFREDO, GOMEZ CAMERO MARGOTH, GUERRERO OCHOA JUAN CARLOS, HUAMAN CORONEL NOE JUAN",58,2158284,101-2022-PRONIS,20496050.58,20496050.58,20496050.58
2346750,SALUD,CAJAMARCA,GOBIERNO NACIONAL,2346750-2346750-855158-2172532-169751,6,Consultoría de Obra,169751,MEJORAMIENTO DE LOS SERVICIOS DE SALUD DEL HOSPITAL BAMBAMARCA; CENTRO POBLADO DE BAMBAMARCA - DISTRITO DE BAMBAMARCA - PROVINCIA DE HUALGAYOC - REGIÓN CAJAMARCA,Concurso Público,0,0,10453522542,CONSORCIO SUPERVISOR BAMBAMARCA,855158," CARDENAS LOARDO ROBERT AUGUSTO, CORAL SILVA JOSEFINA BEATRIZ, EGOAVIL LOPEZ CARLOS ALBERTO, EGOAVIL SEDANO ERASMO WILFREDO, GOMEZ CAMERO MARGOTH, GUERRERO OCHOA JUAN CARLOS, HUAMAN CORONEL NOE JUAN, LAQUI LAQUI EDITH MELISSA, LARICO MULLISACA IVAN NARCIZO, LEON MOZO FRANK ANTHONY, PONCE SUAREZ WILFREDO MARIANO",130,2172532,005-2023-PRONIS,1540182.51,1711313.89,1568704.41
2357438,ORDEN PÚBLICO Y SEGURIDAD,PUNO,GOBIERNO REGIONAL,2357438-2357438-666873-2038448-135093,1,Consultoría de Obra,135093,Servicio de Consultoría para la elaboración del Expediente Técnico del Proyecto: Creación del servicio de protección contra inundaciones en la localidad de Juliaca; márgenes derecha e izquierda del rio Coata progresiva Km 0 000-22 500; servicios Unacolla Maravilla y Cacachi de los distritos de Juliaca; San Miguel provincia de San Román; departamento de Puno.,Concurso Público,0,0,20138180531,ASESORES INGENIEROS PROYECTISTAS S.A(*),666873," GUTIERREZ BERNAOLA MAXIMO MARTIN, JUNES CORNEJO DIOMEDES ALEJANDRO, LEON PORRAS CARLOS HERNAN, POMA CALTA ROMULO ABEL, RAMIREZ CARDENAS JUAN ERNESTO, REBAZA PARCO SILVER JESUS",30,2038448,01-2021-ANA-MGRH,1438351.92,1598168.8,1438351.92
2357438,ORDEN PÚBLICO Y SEGURIDAD,PUNO,GOBIERNO REGIONAL,2357438-2357438-666873-2038448-135093,1,Consultoría de Obra,135093,Servicio de Consultoría para la elaboración del Expediente Técnico del Proyecto: Creación del servicio de protección contra inundaciones en la localidad de Juliaca; márgenes derecha e izquierda del rio Coata progresiva Km 0 000-22 500; servicios Unacolla Maravilla y Cacachi de los distritos de Juliaca; San Miguel provincia de San Román; departamento de Puno.,Concurso Público,0,0,20600891317,CONSORCIO CUENCA DEL RIO COATA,666873," GUTIERREZ BERNAOLA MAXIMO MARTIN, JUNES CORNEJO DIOMEDES ALEJANDRO, LEON PORRAS CARLOS HERNAN, POMA CALTA ROMULO ABEL, RAMIREZ CARDENAS JUAN ERNESTO, REBAZA PARCO SILVER JESUS",137,2038448,01-2021-ANA-MGRH,1438351.92,1598168.8,1438351.92
2357438,ORDEN PÚBLICO Y SEGURIDAD,PUNO,GOBIERNO REGIONAL,2357438-2357438-708379-2067721-135093,2,Consultoría de Obra,135093,Servicio de Consultoría para la elaboración del Expediente Técnico del Proyecto: Creación del servicio de protección contra inundaciones en la localidad de Juliaca; márgenes derecha e izquierda del rio Coata progresiva Km 0 000-22 500; servicios Unacolla Maravilla y Cacachi de los distritos de Juliaca; San Miguel provincia de San Román; departamento de Puno.,Adjudicación Simplificada,0,0,10070675043,CONSORCIO COATA,708379," GUTIERREZ BERNAOLA MAXIMO MARTIN, JUNES CORNEJO DIOMEDES ALEJANDRO, LEON PORRAS CARLOS HERNAN, POMA CALTA ROMULO ABEL, RAMIREZ CARDENAS JUAN ERNESTO, REBAZA PARCO SILVER JESUS",56,2067721,05-2021-ANA-MGRH,276035.04,306705.6,276035.04
2357438,ORDEN PÚBLICO Y SEGURIDAD,PUNO,GOBIERNO REGIONAL,2357438-2357438-708379-2067721-135093,2,Consultoría de Obra,135093,Servicio de Consultoría para la elaboración del Expediente Técnico del Proyecto: Creación del servicio de protección contra inundaciones en la localidad de Juliaca; márgenes derecha e izquierda del rio Coata progresiva Km 0 000-22 500; servicios Unacolla Maravilla y Cacachi de los distritos de Juliaca; San Miguel provincia de San Román; departamento de Puno.,Adjudicación Simplificada,0,0,20557000012,PROYECTO VERDE ASESORES Y CONSULTORES S.A.C.(*),708379," GUTIERREZ BERNAOLA MAXIMO MARTIN, JUNES CORNEJO DIOMEDES ALEJANDRO, LEON PORRAS CARLOS HERNAN, POMA CALTA ROMULO ABEL, RAMIREZ CARDENAS JUAN ERNESTO, REBAZA PARCO SILVER JESUS",101,2067721,05-2021-ANA-MGRH,276035.04,306705.6,276035.04
2362485,SALUD,ANCASH,GOBIERNO REGIONAL,2362485-2362485-715882-2057437-141282,16,Obra,141282,MEJORAMIENTO Y AMPLIACION LOS SERVICIOS DE SALUD DEL HOSPITAL DE APOYO DE CARAZ SAN JUAN DE DIOS; BARRIO DE MANCHURIA; CENTRO POBLADO DE CARAZ - DISTRITO DE CARAZ - PROVINCIA DE HUAYLAS; DEPARTAMENTO DE ANCASH,Convenio,0,0,20607966991,CONSORCIO SUYAY II,715882,NULL,2,2057437,CONTRATO DE FECHA 25-05-2021,205241826.4,205241826.4,205241826.4
2376184,OTROS,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2376184-296934-845678-2169485-168784,5,Consultoría de Obra,168784,MEJORAMIENTO DE LA CALIDAD DE SERVICIO  DE ABASTECIMIENTO DE AGUA POTABLE  EN LAS LOCALIDADES DE  SULLANA QUERECOTILLO; SALITRAL Y MARCAVELICA  DE LA PROVINCIA DE SULLANA DEPARTAMENTO DE PIURA   ,Concurso Público,0,0,20100878489,CORPORACION PERUANA DE INGENIERIA SOCIEDAD ANONIMA - CORPEI S.A.(*),845678," AMPUERO ESTRADA ROSALIA MILAGROS, GALLARDO  DEL CASTILLO JORGE ALFREDO, GAMERO CAPCHA EVANGELINA, ORTIZ RODRIGUEZ JAVIER HERNAN, RAMAL CAMPOMANES PEDRO MANUEL, SOLIS GOZAR VILMA NANCY",126,2169485,CONTRATO N° 06*2023/VIVIENDA/VMCS/PNSU,12502521.12,13891690.13,12502521.12
2376184,OTROS,MULTIDEPARTAMENTAL,GOBIERNO NACIONAL,2376184-296934-845678-2169485-168784,5,Consultoría de Obra,168784,MEJORAMIENTO DE LA CALIDAD DE SERVICIO  DE ABASTECIMIENTO DE AGUA POTABLE  EN LAS LOCALIDADES DE  SULLANA QUERECOTILLO; SALITRAL Y MARCAVELICA  DE LA PROVINCIA DE SULLANA DEPARTAMENTO DE PIURA   ,Concurso Público,0,0,20341472564,CONSORCIO SUPERVISOR SANEAMIENTO SULLANA,845678," AMPUERO ESTRADA ROSALIA MILAGROS, GALLARDO  DEL CASTILLO JORGE ALFREDO, GAMERO CAPCHA EVANGELINA, ORTIZ RODRIGUEZ JAVIER HERNAN, RAMAL CAMPOMANES PEDRO MANUEL, SOLIS GOZAR VILMA NANCY",77,2169485,CONTRATO N° 06*2023/VIVIENDA/VMCS/PNSU,12502521.12,13891690.13,12502521.12
2378135,PESCA,PIURA,GOBIERNO REGIONAL,2378135-2378135-725280-2075413-140660,7,Consultoría de Obra,140660,MEJORAMIENTO DE LA RUTA DEPARTAMENTAL PI 127 DISTRITOS DE CATACAOS LA ARENA  LA UNION Y VICE PROVINCIAS DE PIURA Y SECHURA DEPARTAMENTO PIURA,Adjudicación Simplificada,0,0,20137109612,VERA & MORENO S.A. CONSULTORES DE INGENIERIA,725280," ABRAMONTE PEREZ CESAR AUGUSTO, BARRETO QUEREVALU NEWSTHOR CESAR AUGUSTO, BENITES CHAPILLIQUEN DANTE, CHORRES QUEVEDO CARLOS ALBERTO, JIMENEZ VILCHERREZ RODOLFO, LABAN SEMINARIO CARLOS ENRIQUE, PARODI RUMICHE CHRISTOPHER, VISE RUIZ WILMER",150,2075413,CONTRATO Nº 27-2021-GRP,1489960.03,1655511.14,1537260.35
2378135,PESCA,PIURA,GOBIERNO REGIONAL,2378135-2378135-744606-2081915-140660,13,Consultoría de Obra,140660,MEJORAMIENTO DE LA RUTA DEPARTAMENTAL PI 127 DISTRITOS DE CATACAOS LA ARENA  LA UNION Y VICE PROVINCIAS DE PIURA Y SECHURA DEPARTAMENTO PIURA,Adjudicación Simplificada,0,0,10410084827,SALINAS RETO PATRICIA INES,744606," ABRAMONTE PEREZ CESAR AUGUSTO, CHORRES QUEVEDO CARLOS ALBERTO, JIMENEZ VILCHERREZ RODOLFO, LABAN SEMINARIO CARLOS ENRIQUE, NAMUCHE FLORES JULIO CESAR, VISE RUIZ WILMER",78,2081915,CONTRATO N° 034-2021-GRP,227331.11,227331.11,215964.56
2382880,JUSTICIA,PIURA,GOBIERNO REGIONAL,2382880-2382880-783281-2120097-157653,1,Consultoría de Obra,157653,AMPLIACIÓN Y MEJORAMIENTO DEL SERVICIO DE AGUA PARA RIEGO EN LA ZONA DE INFLUENCIA DEL CANAL MIGUEL CHECA; PROVINCIAS DE SULLANA Y PAITA; DEPARTAMENTO DE PIURA,Concurso Público,0,0,10181420761,VELARDE SAGASTEGUI JUAN STALIN(*),783281," CHANDUVI CRUZ JACK JOHN, ECHE BERECHE WILMER RAFAEL, GONZALES GOMEZ LUIS DEL PINO, REAÑO MARQUEZ HENRRY WILLIAM, ROMERO JARAMILLO SILVER DANIEL, SANTA CRUZ AGUILAR FERNANDO ANTHONY",222,2120097,16-2022/GOB.REG.PIURA-GSRLCC-G,8557723.66,9508581.84,8557723.66
2382880,JUSTICIA,PIURA,GOBIERNO REGIONAL,2382880-2382880-783281-2120097-157653,1,Consultoría de Obra,157653,AMPLIACIÓN Y MEJORAMIENTO DEL SERVICIO DE AGUA PARA RIEGO EN LA ZONA DE INFLUENCIA DEL CANAL MIGUEL CHECA; PROVINCIAS DE SULLANA Y PAITA; DEPARTAMENTO DE PIURA,Concurso Público,0,0,10200447331,CONSORCIO CHECA CONSULTORES,783281," CHANDUVI CRUZ JACK JOHN, ECHE BERECHE WILMER RAFAEL, GONZALES GOMEZ LUIS DEL PINO, REAÑO MARQUEZ HENRRY WILLIAM, ROMERO JARAMILLO SILVER DANIEL, SANTA CRUZ AGUILAR FERNANDO ANTHONY",135,2120097,16-2022/GOB.REG.PIURA-GSRLCC-G,8557723.66,9508581.84,8557723.66
2382880,JUSTICIA,PIURA,GOBIERNO REGIONAL,2382880-2382880-783281-2120097-157653,1,Consultoría de Obra,157653,AMPLIACIÓN Y MEJORAMIENTO DEL SERVICIO DE AGUA PARA RIEGO EN LA ZONA DE INFLUENCIA DEL CANAL MIGUEL CHECA; PROVINCIAS DE SULLANA Y PAITA; DEPARTAMENTO DE PIURA,Concurso Público,0,0,10316638215,CONSORCIO CHECA CONSULTORES,783281," CHANDUVI CRUZ JACK JOHN, ECHE BERECHE WILMER RAFAEL, GONZALES GOMEZ LUIS DEL PINO, REAÑO MARQUEZ HENRRY WILLIAM, ROMERO JARAMILLO SILVER DANIEL, SANTA CRUZ AGUILAR FERNANDO ANTHONY",68,2120097,16-2022/GOB.REG.PIURA-GSRLCC-G,8557723.66,9508581.84,8557723.66
2382880,JUSTICIA,PIURA,GOBIERNO REGIONAL,2382880-2382880-783281-2120097-157653,1,Consultoría de Obra,157653,AMPLIACIÓN Y MEJORAMIENTO DEL SERVICIO DE AGUA PARA RIEGO EN LA ZONA DE INFLUENCIA DEL CANAL MIGUEL CHECA; PROVINCIAS DE SULLANA Y PAITA; DEPARTAMENTO DE PIURA,Concurso Público,0,0,20603778325,CONSORCIO CHECA CONSULTORES,783281," CHANDUVI CRUZ JACK JOHN, ECHE BERECHE WILMER RAFAEL, GONZALES GOMEZ LUIS DEL PINO, REAÑO MARQUEZ HENRRY WILLIAM, ROMERO JARAMILLO SILVER DANIEL, SANTA CRUZ AGUILAR FERNANDO ANTHONY",54,2120097,16-2022/GOB.REG.PIURA-GSRLCC-G,8557723.66,9508581.84,8557723.66
2382880,JUSTICIA,PIURA,GOBIERNO REGIONAL,2382880-2382880-808142-2126621-157653,24,Consultoría de Obra,157653,AMPLIACIÓN Y MEJORAMIENTO DEL SERVICIO DE AGUA PARA RIEGO EN LA ZONA DE INFLUENCIA DEL CANAL MIGUEL CHECA; PROVINCIAS DE SULLANA Y PAITA; DEPARTAMENTO DE PIURA,Adjudicación Simplificada,0,0,10034844262,CONSORCIO CHECASULLU,808142," CHANDUVI CRUZ JACK JOHN, CHINCHAY FALCONI EDWIN ANGEL, CHUQUIHUANGA YANAYACO JOSE LUIS, ECHE BERECHE WILMER RAFAEL, GONZALES GOMEZ LUIS DEL PINO, SANTA CRUZ AGUILAR FERNANDO ANTHONY",5,2126621,21-2022,359992.52,399991.68,369991.89
2382880,JUSTICIA,PIURA,GOBIERNO REGIONAL,2382880-2382880-808142-2126621-157653,24,Consultoría de Obra,157653,AMPLIACIÓN Y MEJORAMIENTO DEL SERVICIO DE AGUA PARA RIEGO EN LA ZONA DE INFLUENCIA DEL CANAL MIGUEL CHECA; PROVINCIAS DE SULLANA Y PAITA; DEPARTAMENTO DE PIURA,Adjudicación Simplificada,0,0,10416076702,DIOSES GARRIDO EDWIM FRANCISCO(*),808142," CHANDUVI CRUZ JACK JOHN, CHINCHAY FALCONI EDWIN ANGEL, CHUQUIHUANGA YANAYACO JOSE LUIS, ECHE BERECHE WILMER RAFAEL, GONZALES GOMEZ LUIS DEL PINO, SANTA CRUZ AGUILAR FERNANDO ANTHONY",40,2126621,21-2022,359992.52,399991.68,369991.89
2386120,TRANSPORTE,AYACUCHO,GOBIERNO REGIONAL,2386120-2386120-631171-2009100-126277,4,Consultoría de Obra,126277,MEJORAMIENTO DE LA CARRETERA DEPARTAMENTAL SANCOS-SACSAMARCA-PUTACCASA-OSCCONTA-EMP PE-32A DE LAS PROVINCIAS DE HUANCASANCOS Y LUCANAS; SACSAMARCA; PUTACCASA - DISTRITO DE SACSAMARCA; OSCCONTA-DISTRITO DE CABANA; CCERONTA - DISTRITO DE PUQUIO - PROVINICA DE LUCANAS - DEPARTAMENTO DE AYACUCHO.,Concurso Público,0,0,20600891317,CHANGJIANG INSTITUTE OF SURVEY; PLANNING; DESIGN AND RESEARCH SUCURSAL DEL PERU,631171," GOMEZ OLIVARES RODRIGO IDER, HUAMAN MEJIA FELIX ANTONIO, HUAYCHA CAYLLAHUA FAVIO, LUJAN CENTENO EDGAR RICARDO, PRADO LEON TEOFILO, VELIZ FLORES ARISTIDES GONZALO",137,2009100,146-2020-GRA-SEDE CENTRAL-OAPF,1551056.4,1723396,1594141.3
2386120,TRANSPORTE,AYACUCHO,GOBIERNO REGIONAL,2386120-2386120-636909-2009130-126276,78,Consultoría de Obra,126276,MEJORAMIENTO DE LA CARRETERA DEPARTAMENTAL SANCOS-SACCSAMARCA-PUTACCASA-OSCCONTA-EMP PE-32A EN LAS PROVINCIAS DE HUANCASANCOS Y LUCANAS; SACSAMARCA; PUTACCASA- DISTRITO DE SACSAMARCA;OSCCONTA-DISTRITO DE CABANA;CCERONTA-DISTRITO DE PUQUIO-PROVINCIA DE LUCANAS-DEPARTAMENTO DE AYACUCHO.,Adjudicación Simplificada,0,0,10076050134,CONSORCIO MONARCA,636909," GOMEZ OLIVARES RODRIGO IDER, HUAMAN MEJIA FELIX ANTONIO, HUAYCHA CAYLLAHUA FAVIO, LUJAN CENTENO EDGAR RICARDO, PRADO LEON TEOFILO, VELIZ FLORES ARISTIDES GONZALO",212,2009130,145-2020-GRA-SEDE CENTRAL-OAPF,315148.5,350165,315148.5
2386120,TRANSPORTE,AYACUCHO,GOBIERNO REGIONAL,2386120-2386120-636909-2009130-126276,78,Consultoría de Obra,126276,MEJORAMIENTO DE LA CARRETERA DEPARTAMENTAL SANCOS-SACCSAMARCA-PUTACCASA-OSCCONTA-EMP PE-32A EN LAS PROVINCIAS DE HUANCASANCOS Y LUCANAS; SACSAMARCA; PUTACCASA- DISTRITO DE SACSAMARCA;OSCCONTA-DISTRITO DE CABANA;CCERONTA-DISTRITO DE PUQUIO-PROVINCIA DE LUCANAS-DEPARTAMENTO DE AYACUCHO.,Adjudicación Simplificada,0,0,10282442243,BARRIENTOS QUISPE HENRI(*),636909," GOMEZ OLIVARES RODRIGO IDER, HUAMAN MEJIA FELIX ANTONIO, HUAYCHA CAYLLAHUA FAVIO, LUJAN CENTENO EDGAR RICARDO, PRADO LEON TEOFILO, VELIZ FLORES ARISTIDES GONZALO",388,2009130,145-2020-GRA-SEDE CENTRAL-OAPF,315148.5,350165,315148.5
2386120,TRANSPORTE,AYACUCHO,GOBIERNO REGIONAL,2386120-2386120-842485-2163769-126277,13,Consultoría de Obra,126277,MEJORAMIENTO DE LA CARRETERA DEPARTAMENTAL SANCOS-SACSAMARCA-PUTACCASA-OSCCONTA-EMP PE-32A DE LAS PROVINCIAS DE HUANCASANCOS Y LUCANAS; SACSAMARCA; PUTACCASA - DISTRITO DE SACSAMARCA; OSCCONTA-DISTRITO DE CABANA; CCERONTA - DISTRITO DE PUQUIO - PROVINICA DE LUCANAS - DEPARTAMENTO DE AYACUCHO.,Concurso Público,0,0,20104191232,CONSULTORES DEL ORIENTE SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA(*),842485," BAUTISTA LOZANO WILBER, BELLIDO SANTA CRUZ NATHALY MARGOTH, HUAMAN MEJIA FELIX ANTONIO, QUINTA SOLIER WILFREDO, SULCA VALENZUELA CARLOS WILFREDO, VARGAS PEREZ ZENON KLAUS",51,2163769,CONTRATO N°282-2022-GRA-SEDE CENTRAL-OAPF,6204455.21,6893839.12,6204455.21
2386120,TRANSPORTE,AYACUCHO,GOBIERNO REGIONAL,2386120-2386120-842485-2163769-126277,13,Consultoría de Obra,126277,MEJORAMIENTO DE LA CARRETERA DEPARTAMENTAL SANCOS-SACSAMARCA-PUTACCASA-OSCCONTA-EMP PE-32A DE LAS PROVINCIAS DE HUANCASANCOS Y LUCANAS; SACSAMARCA; PUTACCASA - DISTRITO DE SACSAMARCA; OSCCONTA-DISTRITO DE CABANA; CCERONTA - DISTRITO DE PUQUIO - PROVINICA DE LUCANAS - DEPARTAMENTO DE AYACUCHO.,Concurso Público,0,0,20108576431,CONSORCIO VIAS DE AYACUCHO,842485," BAUTISTA LOZANO WILBER, BELLIDO SANTA CRUZ NATHALY MARGOTH, HUAMAN MEJIA FELIX ANTONIO, QUINTA SOLIER WILFREDO, SULCA VALENZUELA CARLOS WILFREDO, VARGAS PEREZ ZENON KLAUS",111,2163769,CONTRATO N°282-2022-GRA-SEDE CENTRAL-OAPF,6204455.21,6893839.12,6204455.21
