COD_UNICO,NOMBRE_INVERSION,MONTO_VIABLE,SECTOR,ETAPA_PROYECTO,PROYECTO_RIESGO,PROYECTO_RIESGO_DESC,GOBIERNO,TotalControlPrevio,TotalControlSimultaneo,TotalControlPosterior,DEPARTAMENTO,PROVINCIA,DISTRITO,ESTADO_PROYECTO,ESTADO_CUBIERTO,PIM,EJECUTADO
2234930,RECUPERACION DE LA CAPACIDAD DE MOVILIDAD AEREA EFICAZ Y SOPORTE DE LA FUERZA CON AERONAVES DE ALA ROTATORIA DE MEDIANA PERFORMANCE DE LA FAP-GRUP3-EN LA BASE FAP- ARMANDO REVOREDO IGLESIAS-CALLAO,1563185632,AGRARIA,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,541575,0
2233917,MEJORAMIENTO DEL SERVICIO DE RESGUARDO Y CONSERVACION DEL PATRIMONIO CULTURAL ARCHIVISTICO DE LA NACION DEL ARCHIVO GENERAL DE LA NACIÓN - SEDE PUEBLO LIBRE; DISTRITO PUEBLO LIBRE; PROVINCIA Y DEPARTAMENTO DE LIMA,182910604,ADMINISTRACION Y PLANEAMIENTO,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,0,0
2234170,INSTALACION DEL SERVICIO DE READAPTACION SOCIAL EN EL NUEVO ESTABLECIMIENTO PENITENCIARIO DE BAGUA GRANDE EN EL CENTRO POBLADO DE JAHUANGA; DISTRITO DE BAGUA GRANDE; PROVINCIA DE UTCUBAMBA; DEPARTAMENTO DE AMAZONAS,315023430,COMUNICACIONES,Fase Ejecución,2,MEDIANAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,351797,0
2233842,CONSTRUCCION DE LA AUTOPISTA PUNO - JULIACA,295161481,TRANSPORTE,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,16638877,15192515.62
2233850,CONSTRUCCION DE LA LINEA 2 Y RAMAL AV. FAUCETT-GAMBETTA DE LA RED BASICA DEL METRO DE LIMA Y CALLAO PROVINCIAS DE LIMA Y CALLAO; DEPARTAMENTO DE LIMA,16624580757,TRABAJO,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO NACIONAL,0,2,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,CUBIERTO,572796534,475641497.7
2236169,INSTALACION DEL DRENAJE PLUVIAL DE LA CIUDAD DE TUMBES; PROVINCIA DE TUMBES - TUMBES,138045851,,Fase Formulación,1,BAJAMENTE RIESGOSO,GOBIERNO LOCAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,0,0
2253121,CONSTRUCCION; MEJORAMIENTO Y REHABILITACION DE LA CARRETERA CUSCO - CHINCHEROS - URUBAMBA ; EN LA REGION CUSCO,1093734157,TRABAJO,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO NACIONAL,0,1,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,CUBIERTO,50065180,196884.49
2253253,MEJORAMIENTO DE LA CARRETERA ACOS - HUAYLLAY LA PROVINCIA DE HUARAL DEL DEPARTAMENTO DE LIMA Y LA PROVINCIA DE PASCO DEL DEPARTAMENTO DE PASCO,679299761,TRANSPORTE,Fase Ejecución,3,ALTAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,1104718,11742.18
2318537,CONSTRUCCION DE LA VIA DE EVITAMIENTO DE LA CIUDAD DE JULIACA,425685763,TRABAJO,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO NACIONAL,0,1,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,CUBIERTO,12639330,4946810.93
2317548,INSTALACION DE BANDA ANCHA PARA LA CONECTIVIDAD INTEGRAL Y DESARROLLO SOCIAL DE LA REGION AREQUIPA,274967045,TRANSPORTE,Fase Ejecución,3,ALTAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,96534753,34818999.25
2290227,MEJORAMIENTO DE LOS SERVICIOS PUBLICOS PARA EL DESARROLLO TERRITORIAL SOSTENIBLE EN EL AREA DE INFLUENCIA DE LOS RIOS APURIMAC; ENE Y MANTARO: PROYECTO DE DESARROLLO TERRITORIAL SOSTENIBLE,208518000,ADMINISTRACION Y PLANEAMIENTO,Fase Ejecución,2,MEDIANAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,5379915,2755186
2308962,CREACION DE LOS SERVICIOS DE PROTECCION DE AMBAS MARGENES DEL RIO TOCACHE TRAMO PALO BLANCO - RIO HUALLAGA; DISTRITO DE TOCACHE; PROVINCIA DE TOCACHE - SAN MARTIN,107678184,ASISTENCIA Y PREVISION SOCIAL,Fase Ejecución,1,BAJAMENTE RIESGOSO,GOBIERNO LOCAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,336815,0
2302373,AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO EN LOS ASENTAMIENTOS HUMANOS DE LOS DISTRITOS DE PIURA Y CASTILLA; PROVINCIA DE PIURA; DEPARTAMENTO DE PIURA,356734774,,Fase Ejecución,2,MEDIANAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,34574544,46941.01
2301043,MEJORAMIENTO DE LOS NIVELES DE INNOVACION PRODUCTIVA A NIVEL NACIONAL,332000000,ADMINISTRACION Y PLANEAMIENTO,Fase Ejecución,2,MEDIANAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,119036432,48479333.46
2282760,MEJORAMIENTO DE LA CARRETERA SANTA MARIA - SANTA TERESA - PUENTE HIDROELECTRICA MACHU PICCHU,314709975,TRABAJO,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO NACIONAL,0,2,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,PARALIZADA,CUBIERTO,160198290,88634082.91
2277099,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA PARA EL SISTEMA DE RIEGO SANTA LUCIA-CABANILLA-LAMPA; DISTRITOS DE SANTA LUCIA; CABANILLA Y LAMPA; PROVINCIA DE LAMPA; REGIÓN PUNO,284585432,ENERGIA Y RECURSOS MINERALES,Fase Ejecución,2,MEDIANAMENTE RIESGOSO,GOBIERNO REGIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,2313,0
2281508,MEJORAMIENTO; AMPLIACION DEL SERVICIO DE CONTROL DE LA CALIDAD AMBIENTAL A NIVEL NACIONAL,201449065,VIVIENDA Y DESARROLLO URBANO,Fase Ejecución,3,ALTAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,1155678,347428.18
2382580,MEJORAMIENTO DE LA GESTIÓN DE LOS SERVICIOS DE EDUCACIÓN SUPERIOR UNIVERSITARIA Y TECNOLÓGICA A NIVEL NACIONAL,239211268,CULTURA Y DEPORTE,Fase Ejecución,2,MEDIANAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,60998563,19857634.64
2392435,CONSTRUCCIÓN DE PUENTE DE CARRETERA; PUENTE DE CARRETERA; PUENTE DE CARRETERA; PUENTE DE CARRETERA; PUENTE DE CARRETERA; PUENTE DE CARRETERA; PUENTE DE CARRETERA; PUENTE DE CARRETERA; PUENTE DE CARRETERA; PUENTE DE CARRETERA Y PUENTE DE CARRETERA; EN EL(LA) RED VIAL NACIONAL; RUTA PE-1NR EN EL TRAMO TAMBO GRANDE - CHULUCANAS - MORROPÓN DISTRITO DE TAMBO GRANDE; PROVINCIA PIURA; DEPARTAMENTO PIURA,282254560,TRANSPORTE,Fase Ejecución,3,ALTAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,PIURA,PIURA,TAMBO GRANDE,NO PARALIZADA,NO CUBIERTO,65288943,2938274.16
2338387,CREACION DE LA LINEA 4 DEL METRO DE LIMA Y CALLAO; PROVINCIAS DE LIMA Y CALLAO; DEPARTAMENTO DE LIMA SAN ISIDRO DEL DISTRITO DE SAN ISIDRO - PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA,12490195639,TRANSPORTE,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,LIMA,LIMA,SAN ISIDRO,NO PARALIZADA,NO CUBIERTO,261403,0
2337107,AMPLIACION; MEJORAMIENTO DE LOS SERVICIOS DE RECOLECCIÓN Y TRATAMIENTO DE AGUAS RESIDUALES DE LAS CIUDADES DE AYAVIRI; MOHO; JULIACA; PUNO; ILAVE Y JULI; DEPARTAMENTO DE PUNO,1183522646,,Fase Ejecución,3,ALTAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,838820,385873.24
2331873,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL EJE DE INTEGRACIÓN VIAL NORTE ENTRE LA INTERSECCIÓN  DE LA AV. LAS TORRES - VIA PE-34A; HASTA LA INTERSECCIÓN CON LA AV. ITALIA - AV. AVIACIÓN;  DISTRITOS DE YURA Y CERRO COLORADO; PROVINCIA DE AREQUIPA; REGIÓN AREQUIPA,266710991,TRABAJO,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO REGIONAL,0,1,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,CUBIERTO,61567277,37957170.92
2338764,MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DEPORTIVOS DEL COMPLEJO DEPORTIVO ANDRES AVELINO CACERES DISTRITO DE VILLA MARIA DEL TRIUNFO; PROVINCIA Y DEPARTAMENTO DE LIMA,238606503,,Fase Ejecución,1,BAJAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,19025,0
2333341,MEJORAMIENTO DE LA INFRAESTRUCTURA VIAL Y PEATONAL DEL EJE VIAL AV. DE LOS HEROES - AV. PACHACUTEC Y CREACION DE PASOS A DESNIVEL EN LAS INTERSECCIONES CON LA AV. SAN JUAN; AV. MIGUEL IGLESIAS Y AV. 26 DE NOVIEMBRE; DISTRITOS DE SAN JUAN DE MIRAFLORES; VILLA MARIA DEL TRIUNFO Y VILLA EL SALVADOR; PROVINCIA DE LIMA - LIMA,275909501,TRABAJO,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO LOCAL,0,1,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,CUBIERTO,26800000,100000
2381374,MEJORAMIENTO DE LOS SERVICIOS DE SALUD DEL ESTABLECIMIENTO DE SALUD MOTUPE - DISTRITO DE MOTUPE - PROVINCIA DE LAMBAYEQUE- DEPARTAMENTO DE LAMBAYEQUE,104721902,,Fase Ejecución,1,BAJAMENTE RIESGOSO,GOBIERNO REGIONAL,0,0,0,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,NO PARALIZADA,NO CUBIERTO,12566528,0
2354781,MEJORAMIENTO DE LOS SERVICIOS DE SALUD DEL HOSPITAL REGIONAL ZACARIAS CORREA VALDIVIA DE HUANCAVELICA; DISTRITO DE ASCENSION; PROVINCIA DE HUANCAVELICA Y DEPARTAMENTO DE HUANCAVELICA,281104504,,Fase Ejecución,1,BAJAMENTE RIESGOSO,GOBIERNO REGIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,2055000,306974.32
2357438,CREACION DEL SERVICIO DE PROTECCIÓN CONTRA INUNDACIONES EN LA LOCALIDAD DE JULIACA; MÁRGENES DERECHA E IZQUIERDA DEL RIO COATA (PROGRESIVAS KM 0+000_-22+500); SECTORES UNOCOLLA; MARAVILLAS Y CACACHI SAN MIGUEL - DISTRITO DE JULIACA - PROVINCIA DE SAN ROMAN - REGIÓN PUNO,124625420,ORDEN PÚBLICO Y SEGURIDAD,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO REGIONAL,0,1,0,PUNO,SAN ROMAN,JULIACA,NO PARALIZADA,CUBIERTO,402374,0
2353655,MEJORAMIENTO DE LOS SERVICIOS DE PREVENCIÓN DEL DELITO EN LA POBLACIÓN MÁS VULNERABLE AL CRIMEN Y LA VIOLENCIA EN EL PERÚ ,187438399,ORDEN PÚBLICO Y SEGURIDAD,Fase Ejecución,2,MEDIANAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,41780512,12805765.54
2323818,MEJORAMIENTO DE LOS SERVICIOS DE ESPECTACULO DEPORTIVO DE ALTA COMPETENCIA EN EL PARQUE ZONAL YAHUAR HUACA DISTRITO DE BELLAVISTA; REGION CALLAO,232171365,,Fase Ejecución,1,BAJAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,9000,0
2328039,MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DEL CENTRO DE EMPLEO PARA LA INSERCION LABORAL FORMAL DE LOS JOVENES EN LAS REGIONES DE AREQUIPA; ICA; LAMBAYEQUE; LA LIBERTAD; PIURA; SAN MARTIN Y EN LIMA METROPOLITANA,124547592,DEFENSA Y SEGURIDAD NACIONAL,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,23765019,11457859.01
2443427,MEJORAMIENTO DE LA CARRETERA: EMP. PE-30 A (DV. CARAYBAMBA) - CARAYBAMBA - SILCO - MOLLEBAMBA - ABRA KCOELLO - EMP. AP-108 (ANTABAMBA) - EMP. PE-30 B (HUANCABAMBA) - HUANCAS VILCAS - CAIHUACHAHUA - LUCRE - TINTAY - PAMPATAMA ALTA - PAMPATAMA BAJA - EMP. PE-30 A (DV. TINTAY) - EMP. PE-30 A (SANTA ROSA) - MOCCHOCCO - SOCCO - LUYCHUPATA - PTE. AMARU - HUANCAPAMPA - MATARA - EMP. AP-109(ANTABAMBA); POR NIVELES DE SERVICIO;  DISTRITO DE CARAYBAMBA - PROVINCIA DE AYMARAES - DEPARTAMENTO DE APURIMAC,155499759,TRANSPORTE,Fase Ejecución,2,MEDIANAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,APURIMAC,AYMARAES,CARAYBAMBA,NO PARALIZADA,NO CUBIERTO,9063074,8526496.1
2436163,CREACION DE LA CARRETERA CENTRAL HUAYCAN – CIENEGUILLA SANTIAGO DE TUNA - SAN ANDRES DE TUPICOCHA - SAN DAMIAN YURACMAYO - YAULI PACHACHACA - EMP. PE-22  DISTRITO DE SANTA ROSA DE SACCO - PROVINCIA DE YAULI - DEPARTAMENTO DE JUNIN,11571445051,TRANSPORTE,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO REGIONAL,0,0,0,JUNIN,YAULI,SANTA ROSA DE SACCO,NO PARALIZADA,NO CUBIERTO,144610901,38735455.26
2427358,MEJORAMIENTO DE LOS SERVICIOS DE SALUD DEL HOSPITAL TAMBOBAMBA;  DISTRITO DE TAMBOBAMBA - PROVINCIA DE COTABAMBAS - DEPARTAMENTO DE APURIMAC,126479676,SALUD,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,APURIMAC,COTABAMBAS,TAMBOBAMBA,NO PARALIZADA,NO CUBIERTO,32034877,11485748.78
2429699,MEJORAMIENTO DEL CORREDOR VIAL APURIMAC - CUSCO; TRAMO: DV. COLQUEMARCA - VELILLE 4 DISTRITOS DE LA PROVINCIA DE CHUMBIVILCAS - DEPARTAMENTO DE CUSCO,434353341,TRANSPORTE,Fase Ejecución,3,ALTAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,CUSCO,CHUMBIVILCAS,VELILLE,NO PARALIZADA,NO CUBIERTO,524585,126863.94
2498739,CREACION DEL SERVICIO DE PROTECCIÓN CONTRA INUNDACIONES DEL RÍO CAÑETE ENTRE EL TRAMO DESEMBOCADURA DEL RIO CAÑETE - LOCALIDAD DE PAULLO EN LOS DISTRITOS DE SAN VICENTE DE CAÑETE; NUEVO IMPERIAL Y LUNAHUANA DE LA  PROVINCIA DE CAÑETE - DEPARTAMENTO DE LIMA,205890134,ORDEN PÚBLICO Y SEGURIDAD,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,NO PARALIZADA,NO CUBIERTO,122820091,80389652.5
2494144,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE FORMACIÓN PROFESIONAL EN LA UNIVERSIDAD NACIONAL INTERCULTURAL DE LA SELVA CENTRAL   JUAN SANTOS ATAHUALPA  -  DISTRITO DE PICHANAQUI - PROVINCIA DE CHANCHAMAYO - DEPARTAMENTO DE JUNIN,135569537,EDUCACIÓN,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO REGIONAL,0,1,0,JUNIN,CHANCHAMAYO,PICHANAQUI,NO PARALIZADA,CUBIERTO,27249316,26478800.17
2487020,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA PARA RIEGO DEL SISTEMA DE RIEGO YANAPUJIO - VALLE DE TAMBO EN LOS DISTRITOS DE ICHUÑA Y UBINAS DE LA PROVINCIA DE GENERAL SANCHEZ CERRO DEL DEPARTAMENTO DE MOQUEGUA Y LA PROVINCIA DE ISLAY DEL DEPARTAMENTO DE AREQUIPA,608275138,AGROPECUARIA,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO NACIONAL,0,1,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,CUBIERTO,10457142,1295112.73
2501291,CREACION DEL SERVICIO DE PROTECCIÓN ANTE PELIGRO DE INUNDACIONES EN AMBAS MARGENES DEL RIO HUARMEY; DESDE EL SECTOR HUAMBA HASTA LA SALIDA AL MAR; EN LOS DISTRITOS DE HUARMEY Y HUAYAN DE LA  PROVINCIA DE HUARMEY - DEPARTAMENTO DE ANCASH,394591895,ORDEN PÚBLICO Y SEGURIDAD,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO NACIONAL,0,1,0,ANCASH,HUARMEY,HUAYAN,NO PARALIZADA,CUBIERTO,135524219,101037910.5
2501721,CREACION DEL SERVICIO DE PROTECCIÓN CONTRA DESBORDES DE QUEBRADAS NORTE VERDE; QUENETO; CEREALES; EL ARENAL Y HUASCARAN;  DISTRITO DE VIRU - PROVINCIA DE VIRU - DEPARTAMENTO DE LA LIBERTAD,117360207,ORDEN PÚBLICO Y SEGURIDAD,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,LA LIBERTAD,VIRU,VIRU,NO PARALIZADA,NO CUBIERTO,12924901,5295076.16
2512530,ADQUISICION DE EQUIPO PARA LA CONTINUIDAD DEL SERVICIO EDUCATIVO EN EL MARCO DEL COVID-19; EN UN II.EE. PRIMARIA; II.EE. SECUNDARIA A NIVEL NACIONAL (FASE 2),192957015,EDUCACIÓN,Fase Formulación,2,MEDIANAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,LIMA,LIMA,SAN BORJA,NO PARALIZADA,NO CUBIERTO,125000,110000
2506092,CREACION DEL SERVICIO DE PROTECCIÓN ANTE INUNDACIONES EN EL RÍO MALA; EN LOS DISTRITOS DE MALA; SAN ANTONIO; SANTA CRUZ DE FLORES Y CALANGO - 4 DISTRITOS DE LA PROVINCIA DE CAÑETE - DEPARTAMENTO DE LIMA,136116458,ORDEN PÚBLICO Y SEGURIDAD,Fase Ejecución,2,MEDIANAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,LIMA,CAÑETE,SANTA CRUZ DE FLORES,NO PARALIZADA,NO CUBIERTO,6213934,510520.55
2343069,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO SANITARIO EN LA CIUDAD DE ILAVE - DISTRITO DE ILAVE - PROVINCIA DE EL COLLAO - DEPARTAMENTO DE PUNO,126253652,SANEAMIENTO,Fase Ejecución,1,BAJAMENTE RIESGOSO,GOBIERNO LOCAL,0,0,0,PUNO,EL COLLAO,ILAVE,NO PARALIZADA,NO CUBIERTO,0,0
2451550,MEJORAMIENTO DE LA CARRETERA IZCUCHACA - HUANTA; TRAMO: IZCUCHACA - MAYOCC  DISTRITO DE IZCUCHACA - PROVINCIA DE HUANCAVELICA - DEPARTAMENTO DE HUANCAVELICA,1117841801,TRANSPORTE,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO NACIONAL,0,1,0,HUANCAVELICA,HUANCAVELICA,IZCUCHACA,NO PARALIZADA,CUBIERTO,20441169,1091788.31
2520169,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR DE LA CARRETERA DEPARTAMENTAL CU-119 TRAMO I: EMP.CU - 117 (ABRA RANRACCASA) - PACCARITAMBO - EMP. PE 3SY (DESVIO CCAPACMARCA) EN LOS DISTRITOS DE YAURISQUE ; PARURO ; PACCARITAMBO ; CCAPI Y CCAPACMARCA DE LAS PROVINCIAS DE PARURO Y CHUMBIVILCAS DEL  DEPARTAMENTO DE CUSCO,383922116,TRANSPORTE,Fase Ejecución,3,ALTAMENTE RIESGOSO,GOBIERNO REGIONAL,0,0,0,CUSCO,PARURO,YAURISQUE,NO PARALIZADA,NO CUBIERTO,6634563,310500.65
2455668,MEJORAMIENTO DE LA RUTA NACIONAL PE-28: EMP. PE-1S (DV. PARACAS) - PARACAS - PUERTO SAN MARTIN  DISTRITO DE PARACAS - PROVINCIA DE PISCO - DEPARTAMENTO DE ICA,169896250,TRANSPORTE,Fase Ejecución,3,ALTAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,ICA,PISCO,PARACAS,NO PARALIZADA,NO CUBIERTO,136764,0
2448279,CONSTRUCCION DE PUENTE DE CARRETERA; PUENTE DE CARRETERA; PUENTE DE CARRETERA Y PUENTE DE CARRETERA; EN EL(LA) RED VIAL NACIONAL RUTA EMP. PE-14A - PE-18A Y PE-5N (PUENTES TAMBILLO GRANDE; CORPAC; PREVISTO Y SAN ALEJANDRO)  DISTRITO DE MARIANO DAMASO BERAUN; PROVINCIA LEONCIO PRADO; DEPARTAMENTO HUANUCO,105018889,TRANSPORTE,Fase Ejecución,2,MEDIANAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,NO PARALIZADA,NO CUBIERTO,635000,0
2409967,MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE SALUD DEL HOSPITAL DOMINGO OLAVEGOYA; DISTRITO DE JAUJA - PROVINCIA DE JAUJA - DEPARTAMENTO DE JUNIN,121408210,SALUD,Fase Ejecución,3,ALTAMENTE RIESGOSO,GOBIERNO REGIONAL,0,0,0,JUNIN,JAUJA,JAUJA,NO PARALIZADA,NO CUBIERTO,1651691,0
2455355,MEJORAMIENTO Y AMPLIACION DE LA PRODUCCIÓN FORESTAL SOSTENIBLE EN BOSQUES NATURALES EN 5 DEPARTAMENTOS,124688271,PLANEAMIENTO; GESTIÓN Y RESERVA DE CONTINGENCIA,Fase Ejecución,1,BAJAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,MULTIDEPARTAMENTAL,NO PARALIZADA,NO CUBIERTO,24395158,244292.59
2502822,MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE TRANSITABILIDAD VIAL INTERURBANA Y TURISMO; DESVIÓ PAMPAMARCA - TUNGASUCA - SURIMANA EN LOS DISTRITOS DE PAMPAMARCA Y TUPAC AMARU DE LA  PROVINCIA DE CANAS - DEPARTAMENTO DE CUSCO,105345097,TRANSPORTE,Fase Ejecución,4,EXTREMADAMENTE RIESGOSO,GOBIERNO REGIONAL,0,0,0,CUSCO,CANAS,TUPAC AMARU,NO PARALIZADA,NO CUBIERTO,755539,0
2533295,RENOVACION DE PUENTE; EN EL(LA) MOLLECASARASCCA EN EL CAMINO VECINAL MOLLECASARASCCA -CHAPIMARCA DEL  DISTRITO DE CHUQUIBAMBILLA; PROVINCIA GRAU; DEPARTAMENTO APURIMAC,847646229,TRANSPORTE,Fase Ejecución,3,ALTAMENTE RIESGOSO,GOBIERNO LOCAL,0,0,0,APURIMAC,GRAU,CHUQUIBAMBILLA,NO PARALIZADA,NO CUBIERTO,936275,6202
2355382,MEJORAMIENTO DEL SERVICIO DE LA SEDE CENTRAL DEL MINISTERIO DE RELACIONES EXTERIORES LIMA DEL DISTRITO DE LIMA - PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA,172460144,PLANEAMIENTO; GESTIÓN Y RESERVA DE CONTINGENCIA,Fase Ejecución,2,MEDIANAMENTE RIESGOSO,GOBIERNO NACIONAL,0,0,0,LIMA,LIMA,LIMA,NO PARALIZADA,NO CUBIERTO,8328400,212795.56
